accountID,town,country,age,job,married,education,defaulted?,current_balance,housing,has_loan,last_contact,cc_tr,last_contact_day,last_contact_month,campaign,days_since_last_contact,previous,poutcome,made_deposit
84799589,Chelmsford,UK,39,services,married,secondary,no,1970,yes,no,unknown,5,8,jun,1,404,2,success,no
60045270,Watford,UK,34,services,married,secondary,no,190,yes,no,cellular,2,15,may,3,-1,0,unknown,no
18107601,Birkenhead,UK,72,retired,divorced,tertiary,no,438,no,no,cellular,4,23,feb,1,-1,0,unknown,yes
45685150,Colchester,UK,41,management,married,tertiary,no,4063,yes,no,cellular,3,12,may,5,172,2,failure,no
97571116,Cardiff,UK,56,admin.,single,secondary,no,-13,no,no,unknown,2,16,jun,3,-1,0,unknown,no
72313544,Southend-on-Sea,UK,32,blue-collar,married,primary,no,206,yes,no,unknown,5,20,may,2,-1,0,unknown,no
98610895,Cheltenham,UK,34,admin.,married,secondary,no,155,no,no,cellular,5,5,feb,2,-1,0,unknown,yes
24548889,Peterborough,UK,61,retired,divorced,secondary,no,927,no,no,cellular,4,30,apr,3,-1,0,unknown,yes
23539045,Oxford,UK,59,retired,married,secondary,no,2467,no,no,cellular,5,20,nov,2,-1,0,unknown,no
15684872,Swindon,UK,25,admin.,single,secondary,no,285,no,no,cellular,1,3,jul,3,-1,0,unknown,yes
34149993,Ipswich,UK,63,retired,married,secondary,no,1612,no,no,telephone,2,17,feb,2,-1,0,unknown,yes
11329061,Hartlepool,UK,47,blue-collar,married,secondary,no,1125,yes,no,cellular,4,29,jan,1,-1,0,unknown,yes
32355557,Rotherham,UK,42,admin.,single,secondary,no,1022,yes,no,unknown,5,5,may,2,-1,0,unknown,no
59325187,Wakefield,UK,35,management,married,tertiary,no,71,yes,no,cellular,4,30,apr,2,-1,0,unknown,no
86324334,Edinburgh,UK,31,management,married,tertiary,no,84,no,yes,unknown,2,1,jul,1,-1,0,unknown,no
98768777,London,UK,35,blue-collar,single,secondary,no,487,yes,no,unknown,2,15,may,1,-1,0,unknown,no
32725914,Northampton,UK,40,admin.,married,primary,no,72,yes,yes,cellular,5,21,nov,1,-1,0,unknown,yes
55707600,Bath,UK,29,blue-collar,married,secondary,no,-28,yes,no,unknown,2,12,may,1,-1,0,unknown,no
85738987,Darlington,UK,39,technician,married,secondary,no,603,no,yes,cellular,3,15,apr,1,-1,0,unknown,yes
99421146,Glasgow,UK,42,management,married,tertiary,no,0,no,no,cellular,1,13,aug,2,-1,0,unknown,no
95442425,Eastbourne,UK,43,technician,married,secondary,no,994,yes,yes,cellular,1,5,may,1,-1,0,unknown,no
94756730,Edinburgh,UK,59,housemaid,married,primary,no,88,yes,no,cellular,4,28,jul,5,-1,0,unknown,no
10100282,Norwich,UK,47,technician,divorced,secondary,no,1851,yes,no,unknown,5,19,may,2,-1,0,unknown,no
70242346,Telford,UK,63,entrepreneur,married,tertiary,no,2707,no,no,telephone,3,16,nov,4,-1,0,unknown,no
63643285,Swansea,UK,47,technician,married,secondary,no,2283,yes,no,cellular,5,21,nov,2,-1,0,unknown,no
85867404,Peterborough,UK,33,self-employed,married,secondary,no,215,yes,no,cellular,5,29,jul,12,-1,0,unknown,no
76654683,Darlington,UK,58,admin.,married,secondary,no,826,no,no,unknown,2,12,jun,1,-1,0,unknown,yes
92148696,Newport,UK,32,admin.,married,secondary,no,20011,no,no,cellular,3,20,apr,1,-1,0,unknown,no
96108984,High Wycombe,UK,32,technician,single,tertiary,no,932,yes,no,cellular,1,16,apr,1,318,1,failure,yes
47114666,Liverpool,UK,49,management,married,tertiary,no,413,no,yes,cellular,2,31,jul,4,-1,0,unknown,no
35082643,Rotherham,UK,23,student,single,secondary,no,4126,no,no,cellular,2,25,mar,2,-1,0,unknown,yes
38290620,Telford,UK,49,technician,divorced,tertiary,no,596,yes,no,telephone,1,15,sep,1,-1,0,unknown,yes
51596102,County Down,UK,46,services,married,secondary,no,273,no,no,cellular,4,22,aug,2,-1,0,unknown,yes
34177485,Manchester,UK,29,admin.,single,secondary,no,-309,yes,yes,unknown,2,4,jun,1,-1,0,unknown,no
51041517,Liverpool,UK,46,management,divorced,tertiary,no,624,no,no,cellular,2,17,sep,2,183,2,success,yes
42734914,Gateshead,UK,58,entrepreneur,married,secondary,no,2,no,no,unknown,1,16,jun,1,-1,0,unknown,no
16917446,Birmingham,UK,29,management,married,tertiary,no,1387,yes,no,cellular,1,18,may,2,-1,0,unknown,yes
55707784,Chesterfield,UK,36,services,married,secondary,no,52,yes,no,cellular,1,5,mar,2,179,7,success,yes
45360804,Birmingham,UK,33,student,single,unknown,no,2321,no,no,cellular,5,15,apr,2,381,2,failure,no
65133386,Oxford,UK,26,services,married,secondary,no,54,yes,no,unknown,1,13,may,1,-1,0,unknown,no
32660887,Southport,UK,60,entrepreneur,married,primary,no,83,yes,no,cellular,1,17,jul,2,-1,0,unknown,no
79809104,Southport,UK,42,management,single,tertiary,no,7560,no,no,cellular,5,28,jan,1,-1,0,unknown,yes
46559827,Birmingham,UK,23,unemployed,single,primary,no,1003,no,no,telephone,2,27,nov,1,-1,0,unknown,yes
26916088,Cambridge,UK,49,blue-collar,married,primary,no,399,no,no,cellular,2,29,jan,1,-1,0,unknown,no
13117952,Preston,UK,33,technician,married,tertiary,no,599,yes,no,cellular,1,29,aug,2,-1,0,unknown,no
59444085,Watford,UK,29,blue-collar,single,secondary,no,348,yes,no,unknown,1,9,may,2,-1,0,unknown,no
24896538,Leeds,UK,28,student,married,tertiary,no,327,yes,no,cellular,1,15,may,3,-1,0,unknown,no
43449091,Chester,UK,32,technician,single,secondary,no,129,yes,no,cellular,2,7,may,1,-1,0,unknown,no
36497120,Oxford,UK,52,management,married,tertiary,no,659,no,no,cellular,4,23,jul,4,-1,0,unknown,no
28846601,London,UK,43,management,married,tertiary,no,3518,no,no,cellular,5,15,jun,2,-1,0,unknown,yes
20778068,Bolton,UK,50,blue-collar,married,primary,no,-37,yes,no,unknown,1,12,may,3,-1,0,unknown,no
38005600,Gillingham,UK,70,retired,married,primary,no,3230,no,no,cellular,4,24,nov,1,-1,0,unknown,no
27241487,Nottingham,UK,54,management,divorced,tertiary,no,487,yes,no,unknown,1,21,may,4,-1,0,unknown,yes
86625423,Birmingham,UK,44,self-employed,single,tertiary,no,18558,yes,no,cellular,5,20,nov,1,190,4,other,no
83030097,Peterborough,UK,68,retired,married,secondary,no,20723,yes,no,cellular,1,28,apr,2,-1,0,unknown,no
37614253,Oxford,UK,31,management,single,tertiary,no,5691,yes,no,cellular,5,21,nov,2,123,1,failure,no
11109050,Edinburgh,UK,57,technician,married,secondary,no,458,no,yes,cellular,2,15,jul,3,-1,0,unknown,no
54897423,Brighton,UK,49,blue-collar,married,tertiary,no,1784,no,no,unknown,2,12,jun,1,-1,0,unknown,no
98068531,Belfast,UK,56,management,married,tertiary,no,171,no,yes,telephone,5,17,jul,2,-1,0,unknown,no
41239243,Kingston upon Hull,UK,41,technician,single,tertiary,no,1104,no,no,unknown,5,9,jun,1,-1,0,unknown,no
76620058,Newport,UK,44,unemployed,single,primary,yes,-4,no,yes,cellular,5,30,jul,2,-1,0,unknown,yes
82368384,Cheltenham,UK,37,management,married,secondary,no,565,no,no,cellular,4,29,apr,1,398,1,success,yes
15736771,Glasgow,UK,20,blue-collar,single,secondary,no,423,yes,no,cellular,1,16,apr,1,-1,0,unknown,yes
85597838,Sunderland,UK,54,admin.,married,tertiary,no,59,yes,no,cellular,5,10,jul,1,-1,0,unknown,no
29928134,Cheltenham,UK,51,blue-collar,married,primary,no,4497,yes,no,unknown,3,15,may,3,-1,0,unknown,no
61801592,Swansea,UK,52,blue-collar,married,secondary,no,555,yes,no,cellular,4,12,may,2,-1,0,unknown,no
79114027,Glasgow,UK,33,blue-collar,married,primary,no,141,yes,no,unknown,1,21,may,2,-1,0,unknown,no
88986819,Bolton,UK,33,blue-collar,single,secondary,no,15341,no,no,cellular,5,20,apr,1,334,3,failure,no
80981206,Birmingham,UK,30,admin.,married,secondary,no,4,no,no,unknown,2,20,jun,2,-1,0,unknown,no
55780239,High Wycombe,UK,31,blue-collar,married,secondary,no,-190,yes,yes,cellular,5,8,may,3,-1,0,unknown,no
78446136,Bath,UK,59,retired,married,primary,no,1423,yes,no,unknown,5,15,may,2,-1,0,unknown,no
42985967,St Albans,UK,41,services,single,secondary,no,-675,yes,yes,cellular,5,18,mar,4,-1,0,unknown,yes
49008779,Wakefield,UK,30,unemployed,single,tertiary,no,463,no,no,cellular,2,22,aug,4,-1,0,unknown,no
30915507,London,UK,36,technician,single,secondary,no,539,yes,no,cellular,4,27,aug,2,477,1,failure,yes
49017052,Chester,UK,30,technician,single,secondary,no,158,no,no,cellular,4,6,oct,1,-1,0,unknown,yes
31890118,London,UK,36,management,married,tertiary,no,535,no,no,cellular,3,20,apr,2,-1,0,unknown,yes
92768949,Glasgow,UK,39,blue-collar,married,secondary,no,2467,no,no,cellular,4,19,jul,2,276,3,other,yes
22809174,York,UK,28,blue-collar,married,secondary,no,-470,yes,no,cellular,4,7,may,2,-1,0,unknown,no
60784413,Birmingham,UK,56,blue-collar,married,primary,no,2442,no,yes,cellular,5,18,aug,7,-1,0,unknown,no
67824037,Glasgow,UK,35,management,single,secondary,no,73,yes,no,unknown,5,28,may,2,-1,0,unknown,no
29938575,Maidstone,UK,35,technician,single,secondary,no,399,yes,no,cellular,2,13,may,2,345,3,failure,yes
85471010,Aberdeen,UK,42,technician,married,tertiary,no,1189,no,no,unknown,4,5,jun,3,-1,0,unknown,no
13902386,Sutton Coldfield,UK,45,management,single,tertiary,no,4831,no,no,cellular,5,30,jul,3,182,11,success,yes
31191201,Leeds,UK,34,blue-collar,married,secondary,no,577,no,no,unknown,2,14,may,1,-1,0,unknown,no
95610243,Hartlepool,UK,26,services,single,secondary,no,110,no,no,cellular,1,30,jan,2,-1,0,unknown,yes
27744025,Glasgow,UK,63,retired,single,tertiary,no,791,no,no,cellular,2,21,oct,2,-1,0,unknown,yes
68963087,Wigan,UK,30,blue-collar,married,secondary,no,2493,no,no,cellular,3,28,jan,2,-1,0,unknown,yes
62860767,Nottingham,UK,34,services,single,secondary,no,258,yes,no,unknown,3,4,jun,2,-1,0,unknown,no
83141850,London,UK,57,retired,married,secondary,no,466,no,no,cellular,1,5,aug,2,-1,0,unknown,yes
44009283,Birmingham,UK,24,blue-collar,married,secondary,no,272,no,no,cellular,3,16,nov,2,94,2,success,yes
63193077,Plymouth,UK,35,management,married,tertiary,no,36,no,yes,cellular,1,16,jul,5,-1,0,unknown,yes
31280620,Woking,UK,50,admin.,married,secondary,no,1575,no,no,cellular,5,17,nov,1,-1,0,unknown,no
48939414,Newport,UK,46,blue-collar,married,primary,no,-271,yes,no,cellular,2,25,jul,2,-1,0,unknown,no
88528309,Blackpool,UK,47,housemaid,divorced,primary,no,61,no,no,cellular,4,29,jul,5,-1,0,unknown,no
30535400,Sale,UK,48,management,married,tertiary,no,1808,yes,no,cellular,4,26,feb,1,-1,0,unknown,yes
92335069,Stockport,UK,32,services,divorced,secondary,no,4612,yes,no,cellular,5,24,jul,4,-1,0,unknown,no
85845677,Southport,UK,43,management,divorced,tertiary,no,3578,no,no,cellular,3,29,jan,2,-1,0,unknown,no
92489765,Manchester,UK,46,management,married,tertiary,no,0,no,no,cellular,5,3,mar,13,-1,0,unknown,yes
74286108,Derby,UK,34,blue-collar,married,secondary,no,29,yes,no,cellular,4,15,may,5,-1,0,unknown,yes
66089934,Darlington,UK,31,management,single,tertiary,no,1761,yes,no,telephone,1,29,jul,3,440,3,failure,yes
79261622,Wakefield,UK,47,services,married,secondary,no,405,no,yes,cellular,5,8,aug,2,-1,0,unknown,yes
60667866,Wigan,UK,35,management,single,tertiary,no,916,yes,no,cellular,3,14,may,2,-1,0,unknown,yes
72823068,London,UK,43,management,married,tertiary,no,79,no,no,cellular,3,26,may,1,-1,0,unknown,yes
69482688,High Wycombe,UK,35,admin.,divorced,secondary,no,3636,no,yes,cellular,1,21,nov,2,-1,0,unknown,yes
79965076,Basildon,UK,33,technician,single,secondary,no,1429,yes,no,cellular,3,31,aug,8,-1,0,unknown,yes
51998084,Chesterfield,UK,38,blue-collar,married,secondary,no,1627,no,no,unknown,4,16,jun,9,-1,0,unknown,yes
71058637,Swansea,UK,31,unemployed,married,secondary,no,6,no,no,cellular,2,4,jun,4,-1,0,unknown,yes
90253474,Warrington,UK,31,technician,single,secondary,no,2916,no,no,cellular,3,14,aug,2,-1,0,unknown,no
37043811,London,UK,35,blue-collar,married,secondary,no,149,yes,no,cellular,1,29,apr,3,349,1,other,yes
28345178,Worcester,UK,34,admin.,single,secondary,no,6979,yes,no,cellular,1,15,may,5,-1,0,unknown,no
93639902,Sale,UK,28,technician,single,tertiary,no,4987,no,no,cellular,4,2,jun,2,113,21,success,yes
15121059,Derby,UK,41,technician,single,tertiary,no,1646,yes,no,cellular,5,5,aug,3,92,8,success,yes
61618699,Dundee,UK,38,services,married,tertiary,no,1018,no,no,unknown,3,16,jun,3,-1,0,unknown,no
10060134,Gateshead,UK,55,unemployed,married,primary,no,1212,no,no,cellular,3,31,aug,1,92,1,failure,no
28203871,Birmingham,UK,38,services,married,secondary,no,133,yes,no,unknown,3,27,may,1,-1,0,unknown,no
50599466,Bournemouth,UK,39,services,married,secondary,no,1179,no,no,cellular,4,25,may,1,-1,0,unknown,yes
36823434,Wakefield,UK,27,admin.,single,secondary,no,292,yes,no,cellular,5,12,may,9,362,8,other,no
59516724,Grimsby,UK,43,services,married,primary,no,2567,yes,no,cellular,4,14,may,1,360,2,failure,no
28398364,Hemel Hempstead,UK,29,technician,divorced,secondary,no,477,yes,yes,cellular,5,11,may,1,305,1,failure,no
29277822,High Wycombe,UK,26,self-employed,single,secondary,no,551,no,no,cellular,5,8,jul,1,-1,0,unknown,yes
27697267,Birkenhead,UK,29,blue-collar,divorced,secondary,no,-19,yes,no,cellular,1,20,apr,4,-1,0,unknown,yes
76931800,Woking,UK,51,management,married,tertiary,no,0,yes,yes,cellular,5,19,aug,1,84,1,other,no
82668741,Cardiff,UK,67,retired,married,unknown,no,2540,no,no,telephone,5,14,sep,3,92,9,success,yes
61234650,Cambridge,UK,33,self-employed,single,tertiary,no,562,yes,yes,cellular,1,6,apr,1,363,1,failure,yes
47775566,Doncaster,UK,33,blue-collar,single,secondary,no,498,no,no,cellular,1,30,apr,1,-1,0,unknown,yes
79610583,Slough,UK,36,unemployed,married,secondary,no,-35,no,no,cellular,4,30,jan,3,-1,0,unknown,no
53377836,Rochdale,UK,36,housemaid,married,primary,no,78,yes,no,telephone,3,30,jul,9,-1,0,unknown,yes
15085249,Glasgow,UK,31,blue-collar,single,secondary,no,2137,no,no,unknown,3,29,may,1,-1,0,unknown,no
47412046,Stevenage,UK,47,services,married,secondary,no,1764,no,yes,cellular,5,26,aug,6,-1,0,unknown,no
98381661,London,UK,35,admin.,divorced,secondary,no,0,no,yes,cellular,4,14,jul,2,-1,0,unknown,no
10527930,Hemel Hempstead,UK,59,retired,divorced,primary,no,217,yes,no,unknown,3,26,may,3,-1,0,unknown,no
28266066,Preston,UK,30,blue-collar,single,secondary,no,-390,yes,no,cellular,5,5,may,1,-1,0,unknown,no
55891136,St Helens,UK,50,management,single,tertiary,no,297,yes,no,unknown,4,5,may,1,-1,0,unknown,no
54608873,County Down,UK,29,unemployed,single,secondary,no,2424,no,no,cellular,4,6,feb,1,-1,0,unknown,no
90895033,Lincoln,UK,31,admin.,single,secondary,no,0,yes,no,cellular,4,7,may,2,295,2,failure,yes
84881904,Telford,UK,48,management,married,primary,no,606,no,no,cellular,2,5,mar,6,-1,0,unknown,no
53292624,Milton Keynes,UK,30,blue-collar,single,secondary,no,2145,yes,no,cellular,3,18,may,2,-1,0,unknown,yes
64184465,Wigan,UK,29,technician,single,secondary,no,674,no,no,cellular,1,17,apr,5,-1,0,unknown,yes
94543000,Luton,UK,31,technician,single,tertiary,no,208,no,no,cellular,3,12,aug,7,-1,0,unknown,yes
32345523,Stockport,UK,27,student,single,tertiary,no,1134,no,no,cellular,2,21,oct,1,183,4,success,yes
49504675,Gloucester,UK,35,unemployed,single,tertiary,no,415,no,no,cellular,4,4,may,2,89,2,success,yes
68616857,Peterborough,UK,70,retired,married,secondary,no,2064,no,no,cellular,2,22,oct,1,-1,0,unknown,no
74051335,Glasgow,UK,56,entrepreneur,divorced,secondary,no,179,no,no,cellular,5,14,aug,2,-1,0,unknown,no
56628008,Chelmsford,UK,45,self-employed,single,primary,no,112,no,no,unknown,5,20,jun,4,-1,0,unknown,no
10426001,Barnsley,UK,33,technician,married,secondary,no,177,yes,yes,cellular,2,12,may,8,-1,0,unknown,no
30405013,Basingstoke,UK,27,technician,single,tertiary,no,931,yes,no,cellular,4,4,feb,1,-1,0,unknown,yes
15038116,Liverpool,UK,25,blue-collar,single,secondary,no,189,no,yes,cellular,5,8,jul,2,-1,0,unknown,yes
20179210,London,UK,38,management,married,tertiary,no,0,yes,no,unknown,1,20,jun,2,-1,0,unknown,no
66127510,Halifax,UK,31,management,married,tertiary,no,607,no,no,cellular,2,27,aug,5,-1,0,unknown,no
15341486,Liverpool,UK,44,blue-collar,single,secondary,no,712,yes,yes,cellular,2,6,apr,3,-1,0,unknown,yes
43317480,Northampton,UK,44,management,married,tertiary,no,445,no,yes,telephone,5,6,feb,2,9,7,other,no
42379888,Southend-on-Sea,UK,30,technician,married,secondary,no,384,no,no,cellular,2,25,aug,3,-1,0,unknown,no
87075555,Wigan,UK,45,blue-collar,divorced,secondary,no,756,yes,no,unknown,2,6,may,2,-1,0,unknown,no
93509050,Bournemouth,UK,39,technician,married,secondary,no,4101,yes,no,cellular,4,18,feb,2,264,1,other,yes
96832098,Maidstone,UK,59,management,married,tertiary,no,1,yes,no,cellular,4,29,apr,1,-1,0,unknown,yes
12484548,Slough,UK,71,retired,divorced,primary,no,275,no,no,cellular,1,14,jun,1,425,1,success,yes
31441573,Luton,UK,31,unemployed,single,tertiary,no,1489,yes,no,cellular,3,3,feb,1,-1,0,unknown,no
85867965,Birmingham,UK,41,technician,married,secondary,no,335,no,no,cellular,3,18,aug,3,-1,0,unknown,no
16803531,Exeter,UK,33,self-employed,divorced,secondary,no,1904,yes,no,cellular,4,17,jul,2,-1,0,unknown,yes
18864262,Oxford,UK,45,services,married,secondary,no,0,no,no,cellular,4,11,jul,2,-1,0,unknown,no
14782542,Crawley,UK,33,technician,single,tertiary,no,154,no,no,cellular,2,18,mar,2,-1,0,unknown,no
30770559,Swansea,UK,37,technician,married,tertiary,no,88,no,no,cellular,3,6,may,1,90,3,other,yes
72344332,Birmingham,UK,36,blue-collar,married,secondary,no,1088,yes,no,cellular,2,13,may,2,345,2,failure,no
87899401,Woking,UK,40,technician,married,secondary,no,40,yes,no,cellular,5,21,nov,1,-1,0,unknown,no
64224756,Slough,UK,40,management,single,unknown,no,838,yes,no,unknown,4,12,may,3,-1,0,unknown,no
66355199,Nottingham,UK,32,management,married,tertiary,no,393,no,no,cellular,5,28,jan,2,-1,0,unknown,no
49331587,Reading,UK,54,retired,divorced,tertiary,no,3076,no,no,cellular,3,27,may,2,-1,0,unknown,yes
71295346,Stevenage,UK,31,technician,married,secondary,no,450,no,yes,cellular,2,20,nov,2,129,4,failure,no
91288958,Portsmouth,UK,56,retired,married,secondary,no,878,no,no,unknown,1,20,jun,3,-1,0,unknown,no
52830340,Salford,UK,35,admin.,married,secondary,no,3854,yes,no,cellular,3,5,may,1,-1,0,unknown,no
21372150,Bournemouth,UK,34,student,single,unknown,no,1011,no,no,cellular,3,1,jun,1,-1,0,unknown,yes
51083405,Blackburn,UK,37,admin.,single,secondary,no,728,no,no,cellular,4,3,feb,1,174,2,other,yes
72139360,Exeter,UK,53,blue-collar,married,secondary,yes,-634,no,no,cellular,5,19,aug,3,-1,0,unknown,no
81624657,St Albans,UK,36,management,married,tertiary,no,396,no,no,cellular,1,13,aug,5,-1,0,unknown,no
39268054,Preston,UK,33,management,single,tertiary,no,576,no,no,cellular,3,25,may,1,111,2,other,no
46704163,Birmingham,UK,32,blue-collar,married,secondary,no,43,yes,no,unknown,5,21,may,2,-1,0,unknown,no
76737370,Weston-super-Mare,UK,30,technician,single,tertiary,no,3086,yes,no,cellular,5,7,may,3,168,1,failure,no
13678368,Huddersfield,UK,46,technician,married,secondary,no,966,yes,yes,cellular,1,19,aug,2,-1,0,unknown,no
60294667,Milton Keynes,UK,42,admin.,divorced,secondary,no,2129,no,no,cellular,4,13,aug,1,182,2,other,yes
12221357,Bristol,UK,30,admin.,single,secondary,no,313,yes,no,cellular,3,4,feb,2,-1,0,unknown,yes
60080657,Basildon,UK,54,technician,married,secondary,no,10185,no,no,cellular,4,10,aug,1,70,2,other,yes
53552212,Raleigh,UK,39,blue-collar,married,secondary,no,0,yes,no,unknown,5,6,may,1,-1,0,unknown,no
79368887,Salford,UK,30,technician,single,tertiary,no,0,yes,no,cellular,2,5,jun,2,-1,0,unknown,yes
27073783,Bournemouth,UK,52,admin.,married,secondary,no,1113,no,yes,cellular,5,8,jul,1,-1,0,unknown,no
69133372,County Down,UK,46,admin.,married,secondary,no,556,yes,yes,unknown,4,15,may,3,-1,0,unknown,yes
25715397,Sheffield,UK,48,technician,married,primary,no,235,no,no,cellular,5,9,sep,2,191,3,success,yes
59813484,Plymouth,UK,30,management,single,tertiary,no,5359,no,no,cellular,2,27,may,1,98,1,success,yes
50240457,Coventry,UK,36,admin.,married,secondary,no,1031,no,no,cellular,4,17,jun,4,-1,0,unknown,yes
99908654,Raleigh,UK,40,technician,single,tertiary,no,1646,yes,no,cellular,1,2,feb,1,242,2,failure,yes
40625331,London,UK,38,management,divorced,secondary,no,257,yes,no,cellular,1,30,apr,1,-1,0,unknown,yes
37466011,Wakefield,UK,30,unemployed,married,tertiary,no,330,no,no,cellular,5,14,apr,1,-1,0,unknown,yes
38364152,Grimsby,UK,32,services,single,tertiary,no,0,no,no,cellular,3,28,aug,12,-1,0,unknown,no
52011041,Portsmouth,UK,58,admin.,married,secondary,no,145,yes,no,telephone,4,29,jul,13,-1,0,unknown,yes
23874178,Nottingham,UK,34,management,married,tertiary,no,611,no,no,cellular,3,2,jun,1,-1,0,unknown,yes
45351584,Liverpool,UK,30,unemployed,single,secondary,no,0,yes,no,cellular,1,16,apr,1,-1,0,unknown,no
45550753,Nuneaton,UK,32,unemployed,married,secondary,no,2996,yes,no,unknown,5,19,may,1,-1,0,unknown,no
87513318,Birmingham,UK,25,blue-collar,single,secondary,no,509,no,no,cellular,2,5,mar,1,-1,0,unknown,yes
26343871,Blackpool,UK,39,blue-collar,married,primary,no,867,yes,no,unknown,1,7,may,1,-1,0,unknown,no
